OSVersion_Win7SP1x86,OSVersion_Win10Homex64,Process_Name,PID,PPID,Hidden_Process,Threads,Handles,DLLs,Session_ID,Wow64,Start_Time,Exit_Time,Injected_Code,APIhooks_ImportAddressTable(IAT),APIhooks_Inline/Trampoline,APIhooks_NTSyscall,Network_Connection,Network_Protocol_TCP,Network_Protocol_UDP,SeCreateTokenPrivilege,SeAssignPrimaryTokenPrivilege,SeLockMemoryPrivilege,SeIncreaseQuotaPrivilege,SeMachineAccountPrivilege,SeTcbPrivilege,SeSecurityPrivilege,SeTakeOwnershipPrivilege,SeLoadDriverPrivilege,SeSystemProfilePrivilege,SeSystemtimePrivilege,SeProfileSingleProcessPrivilege,SeIncreaseBasePriorityPrivilege,SeCreatePagefilePrivilege,SeCreatePermanentPrivilege,SeBackupPrivilege,SeRestorePrivilege,SeShutdownPrivilege,SeDebugPrivilege,SeAuditPrivilege,SeSystemEnvironmentPrivilege,SeChangeNotifyPrivilege,SeRemoteShutdownPrivilege,SeUndockPrivilege,SeSyncAgentPrivilege,SeEnableDelegationPrivilege,SeManageVolumePrivilege,SeImpersonatePrivilege,SeCreateGlobalPrivilege,SeTrustedCredManAccessPrivilege,SeRelabelPrivilege,SeIncreaseWorkingSetPrivilege,SeTimeZonePrivilege,SeCreateSymbolicLinkPrivilege,SeDelegateSessionUserImpersonatePrivilege,Label
1,0,svchost.exe,3728,416,0,10,143,39,0,0,2024-05-09 06:20:40 UTC+0000,-,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Malicious
1,0,mscorsvw.exe,3756,416,0,6,94,34,0,0,2024-05-09 06:20:40 UTC+0000,-,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,Benign
1,0,svchost.exe,3816,416,0,9,317,53,0,0,2024-05-09 06:20:42 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,Malicious
1,0,iexplore.exe,4092,3208,0,13,584,129,1,0,2024-05-09 06:21:24 UTC+0000,-,1,543,39,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,GoogleCrashHan,2092,3084,0,5,87,27,0,0,2024-05-09 06:24:23 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,Benign
1,0,chrome.exe,1028,2212,0,30,1016,109,1,0,2024-05-09 06:24:23 UTC+0000,-,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,chrome.exe,2308,1028,0,9,94,21,1,0,2024-05-09 06:24:23 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,chrome.exe,2608,1028,0,12,192,51,1,0,2024-05-09 06:24:24 UTC+0000,-,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,chrome.exe,2676,1028,0,6,130,43,1,0,2024-05-09 06:24:24 UTC+0000,-,0,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,2228,1028,0,13,192,66,1,0,2024-05-09 06:24:25 UTC+0000,-,0,1,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,3160,1028,0,15,282,44,1,0,2024-05-09 06:25:40 UTC+0000,-,0,6,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,taskeng.exe,2744,956,0,4,82,26,0,0,2024-05-09 06:26:49 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,Benign
1,0,audiodg.exe,3824,1004,0,5,125,41,0,0,2024-05-09 06:27:37 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,Benign
1,0,chrome.exe,2132,1028,0,15,314,44,1,0,2024-05-09 06:30:31 UTC+0000,-,0,6,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,2168,1028,0,14,223,44,1,0,2024-05-09 06:30:50 UTC+0000,-,0,6,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,308,1028,0,11,161,44,1,0,2024-05-09 06:31:32 UTC+0000,-,0,6,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,lomik.exe,2468,3208,0,8,168,54,1,0,2024-05-09 06:37:01 UTC+0000,-,1,7,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Malicious
1,0,SearchFilterHo,1044,116,0,5,84,26,0,0,2024-05-09 06:39:58 UTC+0000,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,schtasks.exe,2272,2468,0,0,0,0,1,0,2024-05-09 06:40:00 UTC+0000,2024-05-09 06:40:00 UTC+0000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,schtasks.exe,2148,2468,0,0,0,0,1,0,2024-05-09 06:40:00 UTC+0000,2024-05-09 06:40:00 UTC+0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,winlogon.exe,600,356,1,0,0,0,-,0,2024-05-09 17:12:43 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,conhost.exe,3136,372,0,0,0,0,-,0,2024-05-09 06:40:00 UTC+0000,2024-05-09 06:40:00 UTC+0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,GoogleUpdate.e,2124,2744,0,0,0,0,-,0,2024-05-09 06:26:49 UTC+0000,2024-05-09 06:37:15 UTC+0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,svchost.exe,648,412,1,0,0,0,-,0,2024-05-09 17:12:43 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,svchost.exe,540,412,1,0,0,0,-,0,2024-05-09 17:12:43 UTC+0000 ,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,System,4,0,0,89,496,0,-,0,2024-05-10 16:28:19 UTC+0000,-,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,Benign
1,0,smss.exe,248,4,0,2,32,2,-,0,2024-05-10 16:28:19 UTC+0000,-,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,Benign
1,0,csrss.exe,328,320,0,9,404,16,0,0,2024-05-10 16:28:23 UTC+0000,-,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,Benign
1,0,wininit.exe,364,320,0,3,79,26,0,0,2024-05-10 16:28:29 UTC+0000,-,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,Benign
1,0,csrss.exe,372,356,0,9,474,16,1,0,2024-05-10 16:28:29 UTC+0000,-,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,Benign
1,0,services.exe,412,364,0,8,198,33,0,0,2024-05-10 16:28:29 UTC+0000,-,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,Benign
1,0,lsass.exe,428,364,0,11,578,63,0,0,2024-05-10 16:28:29 UTC+0000,-,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,Benign
1,0,lsm.exe,436,364,0,10,143,16,0,0,2024-05-10 16:28:29 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,Benign
1,0,winlogon.exe,464,356,0,7,137,32,1,0,2024-05-10 16:28:29 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,Benign
1,0,svchost.exe,588,412,0,12,369,52,0,0,2024-05-10 16:28:30 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,Benign
1,0,svchost.exe,664,412,0,9,264,34,0,0,2024-05-10 16:28:30 UTC+0000,-,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Benign
1,0,sppsvc.exe,884,412,0,4,163,31,0,0,2024-05-10 04:28:36 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Malicious
1,0,svchost.exe,924,412,0,17,449,88,0,0,2024-05-10 04:28:38 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,Benign
1,0,svchost.exe,948,412,0,37,1187,151,0,0,2024-05-10 04:28:38 UTC+0000,-,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,Benign
1,0,svchost.exe,996,412,0,20,462,73,0,0,2024-05-10 04:28:38 UTC+0000,-,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,Malicious
1,0,svchost.exe,1064,412,0,13,333,83,0,0,2024-05-10 04:28:40 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Benign
1,0,svchost.exe,1088,412,0,18,519,74,0,0,2024-05-10 04:28:40 UTC+0000,-,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Benign
1,0,spoolsv.exe,1432,412,0,13,288,76,0,0,2024-05-10 04:28:42 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,Benign
1,0,svchost.exe,1460,412,0,20,309,61,0,0,2024-05-10 04:28:42 UTC+0000,-,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Benign
1,0,SearchIndexer.,2004,412,0,14,773,76,0,0,2024-05-10 04:28:48 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,Benign
1,0,dwm.exe,1424,924,0,3,74,28,1,0,2024-05-10 04:28:50 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,explorer.exe,748,2000,0,41,1117,186,1,0,2024-05-10 04:28:50 UTC+0000,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,taskhost.exe,1368,412,0,8,208,57,1,0,2024-05-10 04:28:50 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,regsvr32.exe,2368,748,0,0,0,0,1,0,2024-05-10 04:28:52 UTC+0000,2024-05-10 04:28:54 UTC+0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,svchost.exe,3412,412,0,10,150,39,0,0,2024-05-10 04:30:43 UTC+0000,-,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Benign
1,0,mscorsvw.exe,3444,412,0,6,94,34,0,0,2024-05-10 04:30:43 UTC+0000,-,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,Benign
1,0,svchost.exe,3500,412,0,10,319,53,0,0,2024-05-10 04:30:43 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,Benign
1,0,GoogleCrashHan,2720,2816,0,5,87,27,0,0,2024-05-10 04:38:36 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,Benign
1,0,chrome.exe,2820,748,0,0,0,0,1,0,2024-05-10 04:54:50 UTC+0000,2024-05-10 04:58:51 UTC+0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,chrome.exe,1144,748,0,31,1056,106,1,0,2024-05-10 04:59:07 UTC+0000,-,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,chrome.exe,796,1144,0,9,102,21,1,0,2024-05-10 04:59:07 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,chrome.exe,3128,1144,0,15,246,51,1,0,2024-05-10 04:59:07 UTC+0000,-,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,chrome.exe,3216,1144,0,8,143,43,1,0,2024-05-10 04:59:08 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,3732,1144,0,14,207,66,1,0,2024-05-10 04:59:09 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,3044,1144,0,15,280,44,1,0,2024-05-10 04:59:30 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,2296,1144,0,15,214,44,1,0,2024-05-10 05:03:23 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,2208,1144,0,14,250,44,1,0,2024-05-10 05:03:35 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,audiodg.exe,3232,996,0,9,153,41,0,0,2024-05-10 05:04:41 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,Benign
1,0,chrome.exe,2564,1144,0,15,333,44,1,0,2024-05-10 05:06:35 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,312,1144,0,16,284,44,1,0,2024-05-10 05:06:45 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,2988,1144,0,11,160,44,1,0,2024-05-10 05:07:31 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,SearchProtocol,2748,2004,0,8,320,43,0,0,2024-05-10 05:08:52 UTC+0000,-,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,Benign
1,0,SearchFilterHo,4084,2004,0,6,108,29,0,0,2024-05-10 05:08:52 UTC+0000,-,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,Benign
1,0,Hexachlorocycl,4044,748,0,10,189,48,1,0,2024-05-10 05:09:12 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,Malicious
1,0,WmiPrvSE.exe,784,588,0,8,120,37,0,0,2024-05-10 05:09:23 UTC+0000,-,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,Malicious
1,0,notepad.exe,2832,4044,0,1,60,25,1,0,2024-05-10 05:09:32 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,Benign
1,0,svchost.exe,668,464,1,0,0,0,-,0,2024-05-10 16:25:37 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,svchost.exe,836,464,1,0,0,0,-,0,2024-05-10 16:25:42 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,TrustedInstall,976,464,0,0,0,0,-,0,2024-05-10 16:25:42 UTC+0000,2024-05-10 16:27:54 UTC+0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,svchost.exe,1024,464,1,0,0,0,-,0,2024-05-10 16:25:42 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,csrss.exe,276,260,1,0,0,0,-,0,2024-05-10 17:21:21 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,csrss.exe,320,304,1,0,0,0,-,0,2024-05-10 17:21:22 UTC+0000 ,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,winlogon.exe ,360,304,1,0,0,0,-,0,2024-05-10 17:21:22 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,services.exe,400,312,1,0,0,0,-,0,2024-05-10 17:21:22 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,System,4,0,0,89,503,0,-,0,2024-05-10 19:37:27 UTC+0000,-,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,Benign
1,0,smss.exe,248,4,0,2,32,2,-,0,2024-05-10 19:37:27 UTC+0000,-,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,Benign
1,0,csrss.exe,328,320,0,9,405,16,0,0,2024-05-10 19:37:33 UTC+0000,-,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,Benign
1,0,wininit.exe,364,320,0,3,79,26,0,0,2024-05-10 19:37:46 UTC+0000,-,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,Benign
1,0,csrss.exe,376,356,0,11,429,16,1,0,2024-05-10 19:37:46 UTC+0000,-,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,Benign
1,0,services.exe,416,364,0,8,203,33,0,0,2024-05-10 19:37:46 UTC+0000,-,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,Benign
1,0,lsass.exe,432,364,0,10,605,62,0,0,2024-05-10 19:37:46 UTC+0000,-,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,Benign
1,0,lsm.exe,440,364,0,11,147,16,0,0,2024-05-10 19:37:46 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,Benign
1,0,svchost.exe,556,416,0,12,369,52,0,0,2024-05-10 19:37:47 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,Malicious
1,0,winlogon.exe,632,356,0,7,138,32,1,0,2024-05-10 19:37:47 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,Benign
1,0,svchost.exe,668,416,0,9,277,34,0,0,2024-05-10 19:37:47 UTC+0000,-,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Malicious
1,0,sppsvc.exe,900,416,0,4,161,31,0,0,2024-05-10 07:37:57 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Benign
1,0,svchost.exe,940,416,0,18,450,91,0,0,2024-05-10 07:37:59 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,Malicious
1,0,svchost.exe,964,416,0,37,1027,143,0,0,2024-05-10 07:37:59 UTC+0000,-,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,Malicious
1,0,svchost.exe,1012,416,0,20,458,73,0,0,2024-05-10 07:37:59 UTC+0000,-,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,Malicious
1,0,svchost.exe,1088,416,0,12,326,83,0,0,2024-05-10 07:38:01 UTC+0000,-,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Malicious
